original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
11288,img_11288,1300,0.8128031,1300,Modélisme
11289,img_11289,2280,0.736322,2280,Journaux et revues occasion
11290,img_11290,1280,0.60742426,1280,Jouets enfant
11291,img_11291,2705,0.15745364,2522,Livres neufs
11292,img_11292,2522,0.9763915,2522,Fournitures papeterie
11293,img_11293,1160,0.36027393,1160,Cartes de jeux
11294,img_11294,2583,0.45670408,2583,Piscine et accessoires
11295,img_11295,2582,0.41958994,2060,Mobilier et accessoires de jardin
11296,img_11296,2583,0.9868646,2583,Piscine et accessoires
11297,img_11297,2522,0.42514434,2585,Fournitures papeterie
11298,img_11298,2403,0.6546188,2280,Lots livres et magazines
11299,img_11299,1160,0.92392665,1160,Cartes de jeux
11300,img_11300,2403,0.899197,2403,Lots livres et magazines
11301,img_11301,10,0.82683116,10,Livres occasion
11302,img_11302,2585,0.3373674,1280,Outillage de jardin
11303,img_11303,2583,0.9989016,2583,Piscine et accessoires
11304,img_11304,2583,0.865185,2583,Piscine et accessoires
11305,img_11305,2583,0.46972814,2583,Piscine et accessoires
11306,img_11306,1920,0.88771427,1920,Linge de maison
11307,img_11307,2585,0.2854965,2583,Outillage de jardin
11308,img_11308,1280,0.47119015,1302,Jouets enfant
11309,img_11309,1302,0.22606789,1280,Jeux et accessoires de plein air
11310,img_11310,1280,0.117758885,1281,Jouets enfant
11311,img_11311,2582,0.10401616,1302,Mobilier et accessoires de jardin
11312,img_11312,1160,0.6379421,1160,Cartes de jeux
11313,img_11313,1281,0.84617865,1281,Jeux enfant
11314,img_11314,2583,0.9710967,2583,Piscine et accessoires
11315,img_11315,2280,0.9482324,2280,Journaux et revues occasion
11316,img_11316,1320,0.30510283,1320,Puériculture
11317,img_11317,1302,0.7646779,1280,Jeux et accessoires de plein air
11318,img_11318,2705,0.9348001,2705,Livres neufs
11319,img_11319,2705,0.81173146,2705,Livres neufs
11320,img_11320,2583,0.6794816,2583,Piscine et accessoires
11321,img_11321,2060,0.887221,2060,Décoration
11322,img_11322,2583,0.98179823,2583,Piscine et accessoires
11323,img_11323,2280,0.8889224,2280,Journaux et revues occasion
11324,img_11324,1920,0.30375624,2522,Linge de maison
11325,img_11325,1302,0.8237573,1302,Jeux et accessoires de plein air
11326,img_11326,2582,0.35623586,2583,Mobilier et accessoires de jardin
11327,img_11327,1302,0.8628051,1302,Jeux et accessoires de plein air
11328,img_11328,2403,0.35523596,10,Lots livres et magazines
11329,img_11329,1302,0.26226896,2585,Jeux et accessoires de plein air
11330,img_11330,1920,0.92750597,1920,Linge de maison
11331,img_11331,1320,0.6317716,1302,Puériculture
11332,img_11332,60,0.61027265,2462,Consoles de jeux
11333,img_11333,2220,0.5289888,2220,Animalerie
11334,img_11334,1140,0.7054941,1280,Objets pop culture
11335,img_11335,2522,0.56582236,2060,Fournitures papeterie
11336,img_11336,2522,0.14944763,1281,Fournitures papeterie
11337,img_11337,1302,0.16377495,1320,Jeux et accessoires de plein air
11338,img_11338,2403,0.964435,2403,Lots livres et magazines
11339,img_11339,2060,0.80415523,2060,Décoration
11340,img_11340,1920,0.88095427,1920,Linge de maison
11341,img_11341,1280,0.5731427,1280,Jouets enfant
11342,img_11342,1300,0.9255092,1300,Modélisme
11343,img_11343,2583,0.8478588,2583,Piscine et accessoires
11344,img_11344,2522,0.6523912,1320,Fournitures papeterie
11345,img_11345,1920,0.7701516,1920,Linge de maison
11346,img_11346,1300,0.7372645,1300,Modélisme
11347,img_11347,2583,0.9929438,2583,Piscine et accessoires
11348,img_11348,40,0.59965974,40,Jeux consoles neuf
11349,img_11349,60,0.39086574,60,Consoles de jeux
11350,img_11350,1160,0.9784858,1160,Cartes de jeux
11351,img_11351,2582,0.96012264,2582,Mobilier et accessoires de jardin
11352,img_11352,1140,0.8447219,1140,Objets pop culture
11353,img_11353,2462,0.827417,2462,Console et Jeux vidéos occasion
11354,img_11354,2462,0.75833064,2403,Console et Jeux vidéos occasion
11355,img_11355,1140,0.7151424,1140,Objets pop culture
11356,img_11356,2280,0.9874177,2280,Journaux et revues occasion
11357,img_11357,2220,0.9944565,2220,Animalerie
11358,img_11358,1302,0.3123777,1280,Jeux et accessoires de plein air
11359,img_11359,2583,0.4444568,2583,Piscine et accessoires
11360,img_11360,2462,0.64439887,2462,Console et Jeux vidéos occasion
11361,img_11361,1140,0.9158163,1140,Objets pop culture
11362,img_11362,2585,0.19915578,2220,Outillage de jardin
11363,img_11363,2583,0.604938,2583,Piscine et accessoires
11364,img_11364,2583,0.93171144,2583,Piscine et accessoires
11365,img_11365,2280,0.84543395,2280,Journaux et revues occasion
11366,img_11366,1140,0.93605816,1140,Objets pop culture
11367,img_11367,2583,0.95908016,2583,Piscine et accessoires
11368,img_11368,10,0.1834996,10,Livres occasion
11369,img_11369,2060,0.20935254,2583,Décoration
11370,img_11370,1920,0.96369386,1920,Linge de maison
11371,img_11371,2280,0.5138569,10,Journaux et revues occasion
11372,img_11372,2280,0.78849006,2280,Journaux et revues occasion
11373,img_11373,2582,0.98481095,2582,Mobilier et accessoires de jardin
11374,img_11374,2705,0.8531751,2705,Livres neufs
11375,img_11375,1920,0.9424843,1920,Linge de maison
11376,img_11376,2522,0.8402289,2522,Fournitures papeterie
11377,img_11377,2220,0.6763542,2220,Animalerie
11378,img_11378,2905,0.23535722,40,Jeux PC en téléchargement
11379,img_11379,1300,0.65399784,1300,Modélisme
11380,img_11380,1920,0.91292316,1920,Linge de maison
11381,img_11381,50,0.20271532,2403,Accessoires gaming
11382,img_11382,1281,0.19832993,1281,Jeux enfant
11383,img_11383,60,0.5000076,60,Consoles de jeux
11384,img_11384,1281,0.55338866,2403,Jeux enfant
11385,img_11385,2582,0.8227083,2582,Mobilier et accessoires de jardin
11386,img_11386,1302,0.90977955,1302,Jeux et accessoires de plein air
11387,img_11387,2060,0.17497684,2522,Décoration
11388,img_11388,1920,0.9244232,1920,Linge de maison
11389,img_11389,1281,0.38671806,1302,Jeux enfant
11390,img_11390,1920,0.54009956,1560,Linge de maison
11391,img_11391,2522,0.29462123,2522,Fournitures papeterie
11392,img_11392,2583,0.7950571,2220,Piscine et accessoires
11393,img_11393,1281,0.7994228,1281,Jeux enfant
11394,img_11394,1560,0.9328412,2060,Mobilier
11395,img_11395,2220,0.21109702,2220,Animalerie
11396,img_11396,1300,0.76477134,1280,Modélisme
11397,img_11397,1280,0.59565586,1301,Jouets enfant
11398,img_11398,2462,0.58762074,50,Console et Jeux vidéos occasion
11399,img_11399,2522,0.36920488,2522,Fournitures papeterie
11400,img_11400,1320,0.7239331,2060,Puériculture
11401,img_11401,1301,0.94106126,1301,Lingerie enfant et jeu de bar
11402,img_11402,1300,0.8653575,1300,Modélisme
11403,img_11403,1281,0.22811513,1280,Jeux enfant
11404,img_11404,2583,0.99764,2583,Piscine et accessoires
11405,img_11405,2060,0.91638476,2060,Décoration
11406,img_11406,2582,0.6482641,1560,Mobilier et accessoires de jardin
11407,img_11407,2585,0.9740965,2585,Outillage de jardin
11408,img_11408,2582,0.8067169,1560,Mobilier et accessoires de jardin
11409,img_11409,1320,0.4562914,1320,Puériculture
11410,img_11410,2582,0.70818996,1920,Mobilier et accessoires de jardin
11411,img_11411,2462,0.11046635,2403,Console et Jeux vidéos occasion
11412,img_11412,1300,0.50722444,50,Modélisme
11413,img_11413,2705,0.95615923,2705,Livres neufs
11414,img_11414,10,0.33925396,2462,Livres occasion
11415,img_11415,1920,0.8541255,1920,Linge de maison
11416,img_11416,2522,0.5183783,2522,Fournitures papeterie
11417,img_11417,2583,0.9819993,2583,Piscine et accessoires
11418,img_11418,10,0.23846321,10,Livres occasion
11419,img_11419,2583,0.238891,2583,Piscine et accessoires
11420,img_11420,2462,0.20911475,2462,Console et Jeux vidéos occasion
11421,img_11421,1302,0.7751924,1302,Jeux et accessoires de plein air
11422,img_11422,1280,0.41866642,1301,Jouets enfant
11423,img_11423,2585,0.64632714,2060,Outillage de jardin
11424,img_11424,2582,0.3476603,1302,Mobilier et accessoires de jardin
11425,img_11425,2583,0.5814575,2583,Piscine et accessoires
11426,img_11426,2583,0.85505635,2583,Piscine et accessoires
11427,img_11427,1280,0.83408165,1280,Jouets enfant
11428,img_11428,1302,0.34583908,50,Jeux et accessoires de plein air
11429,img_11429,1302,0.7069605,2583,Jeux et accessoires de plein air
11430,img_11430,1300,0.53134215,1280,Modélisme
11431,img_11431,1140,0.665643,1280,Objets pop culture
11432,img_11432,2583,0.20451547,2583,Piscine et accessoires
11433,img_11433,2060,0.8884374,2060,Décoration
11434,img_11434,1160,0.9987288,1160,Cartes de jeux
11435,img_11435,2582,0.9457913,2582,Mobilier et accessoires de jardin
11436,img_11436,1281,0.20124418,2522,Jeux enfant
11437,img_11437,2905,0.25371528,2905,Jeux PC en téléchargement
11438,img_11438,60,0.99080735,2462,Consoles de jeux
11439,img_11439,1280,0.4014128,1300,Jouets enfant
11440,img_11440,2583,0.8867197,2583,Piscine et accessoires
11441,img_11441,1560,0.91302687,1560,Mobilier
11442,img_11442,2585,0.39991438,2583,Outillage de jardin
11443,img_11443,2280,0.8322241,2280,Journaux et revues occasion
11444,img_11444,1920,0.4580974,1140,Linge de maison
11445,img_11445,1301,0.966005,1301,Lingerie enfant et jeu de bar
11446,img_11446,2582,0.24605863,2585,Mobilier et accessoires de jardin
11447,img_11447,1302,0.30590674,1560,Jeux et accessoires de plein air
11448,img_11448,2280,0.690645,2403,Journaux et revues occasion
11449,img_11449,1280,0.31260577,1302,Jouets enfant
11450,img_11450,2280,0.98303324,2280,Journaux et revues occasion
11451,img_11451,2403,0.5824183,2403,Lots livres et magazines
11452,img_11452,1160,0.9603856,1160,Cartes de jeux
11453,img_11453,50,0.19612509,1280,Accessoires gaming
11454,img_11454,2403,0.9009934,2403,Lots livres et magazines
11455,img_11455,2522,0.7960971,2522,Fournitures papeterie
11456,img_11456,1300,0.283548,1560,Modélisme
11457,img_11457,1320,0.16752563,1320,Puériculture
11458,img_11458,1920,0.37542287,1560,Linge de maison
11459,img_11459,1160,0.9700271,1160,Cartes de jeux
11460,img_11460,2280,0.9885793,2280,Journaux et revues occasion
11461,img_11461,1320,0.29272676,2060,Puériculture
11462,img_11462,1281,0.46329796,1281,Jeux enfant
11463,img_11463,1920,0.357601,1920,Linge de maison
11464,img_11464,10,0.2941527,40,Livres occasion
11465,img_11465,1280,0.6231859,1300,Jouets enfant
11466,img_11466,2522,0.104442574,2522,Fournitures papeterie
11467,img_11467,2522,0.9480713,2522,Fournitures papeterie
11468,img_11468,2705,0.96635145,2705,Livres neufs
11469,img_11469,1140,0.17963411,2522,Objets pop culture
11470,img_11470,1301,0.19291894,1281,Lingerie enfant et jeu de bar
11471,img_11471,1302,0.7069605,2583,Jeux et accessoires de plein air
11472,img_11472,1320,0.79629594,1320,Puériculture
11473,img_11473,2582,0.12235771,1560,Mobilier et accessoires de jardin
11474,img_11474,50,0.6732915,50,Accessoires gaming
11475,img_11475,1320,0.97115403,2220,Puériculture
11476,img_11476,1180,0.27109158,1280,Jeux de rôle et figurines
11477,img_11477,2705,0.96157575,2705,Livres neufs
11478,img_11478,1302,0.9911193,1302,Jeux et accessoires de plein air
11479,img_11479,40,0.72448105,40,Jeux consoles neuf
11480,img_11480,2583,0.99935776,2583,Piscine et accessoires
11481,img_11481,2585,0.48310882,2060,Outillage de jardin
11482,img_11482,1180,0.19388108,2582,Jeux de rôle et figurines
11483,img_11483,2220,0.71105593,2220,Animalerie
11484,img_11484,50,0.5364737,40,Accessoires gaming
11485,img_11485,50,0.4808599,50,Accessoires gaming
11486,img_11486,2705,0.8264439,2705,Livres neufs
11487,img_11487,1280,0.6615131,1320,Jouets enfant
11488,img_11488,2583,0.53660417,2583,Piscine et accessoires
11489,img_11489,1920,0.5605378,1920,Linge de maison
11490,img_11490,2583,0.90713173,2583,Piscine et accessoires
11491,img_11491,1560,0.33307105,1560,Mobilier
11492,img_11492,1560,0.36277667,1920,Mobilier
11493,img_11493,1300,0.13405459,1300,Modélisme
11494,img_11494,2585,0.99460196,2585,Outillage de jardin
11495,img_11495,10,0.3196588,10,Livres occasion
11496,img_11496,2583,0.44521776,2583,Piscine et accessoires
11497,img_11497,2582,0.9644952,1560,Mobilier et accessoires de jardin
11498,img_11498,2403,0.57408553,1281,Lots livres et magazines
11499,img_11499,2582,0.5741628,1560,Mobilier et accessoires de jardin
11500,img_11500,50,0.38769755,1280,Accessoires gaming
11501,img_11501,1280,0.40505382,1280,Jouets enfant
11502,img_11502,1320,0.21691045,2060,Puériculture
11503,img_11503,2585,0.56024903,2585,Outillage de jardin
11504,img_11504,1280,0.9045951,1280,Jouets enfant
11505,img_11505,1301,0.99847275,1301,Lingerie enfant et jeu de bar
11506,img_11506,10,0.4051507,10,Livres occasion
11507,img_11507,2705,0.85740876,2705,Livres neufs
11508,img_11508,1160,0.93862,1160,Cartes de jeux
11509,img_11509,1320,0.9444828,1320,Puériculture
11510,img_11510,2585,0.57175606,2585,Outillage de jardin
11511,img_11511,1280,0.6521479,1280,Jouets enfant
11512,img_11512,2403,0.20928639,2403,Lots livres et magazines
11513,img_11513,1140,0.7801173,50,Objets pop culture
11514,img_11514,1280,0.2672766,2403,Jouets enfant
11515,img_11515,2280,0.89576167,2280,Journaux et revues occasion
11516,img_11516,2403,0.7634496,2403,Lots livres et magazines
11517,img_11517,1560,0.96281505,1560,Mobilier
11518,img_11518,2403,0.9326965,2403,Lots livres et magazines
11519,img_11519,2583,0.79696906,2583,Piscine et accessoires
11520,img_11520,2403,0.31755942,10,Lots livres et magazines
11521,img_11521,1302,0.795504,1300,Jeux et accessoires de plein air
11522,img_11522,1281,0.2755693,1280,Jeux enfant
11523,img_11523,2280,0.50989026,2280,Journaux et revues occasion
11524,img_11524,2583,0.28369084,2585,Piscine et accessoires
11525,img_11525,1920,0.44310477,1920,Linge de maison
11526,img_11526,50,0.83704907,40,Accessoires gaming
11527,img_11527,2585,0.4761332,2585,Outillage de jardin
11528,img_11528,1160,0.92354155,1160,Cartes de jeux
11529,img_11529,1301,0.94052863,1301,Lingerie enfant et jeu de bar
11530,img_11530,2060,0.24180265,2060,Décoration
11531,img_11531,2522,0.58976084,1302,Fournitures papeterie
11532,img_11532,2522,0.98607105,2522,Fournitures papeterie
11533,img_11533,2403,0.1313823,2462,Lots livres et magazines
11534,img_11534,2403,0.77521086,2403,Lots livres et magazines
11535,img_11535,2060,0.69769555,1320,Décoration
11536,img_11536,1320,0.34090668,1320,Puériculture
11537,img_11537,1140,0.9171828,1140,Objets pop culture
11538,img_11538,1920,0.89741343,1920,Linge de maison
11539,img_11539,1320,0.36602366,1280,Puériculture
11540,img_11540,1560,0.84793943,1560,Mobilier
11541,img_11541,2582,0.23178753,2060,Mobilier et accessoires de jardin
11542,img_11542,2583,0.99092215,2583,Piscine et accessoires
11543,img_11543,1920,0.46265987,2583,Linge de maison
11544,img_11544,1140,0.41926697,1140,Objets pop culture
11545,img_11545,1320,0.5497916,1320,Puériculture
11546,img_11546,1300,0.6897373,1300,Modélisme
11547,img_11547,40,0.6397721,40,Jeux consoles neuf
11548,img_11548,2705,0.5433649,2705,Livres neufs
11549,img_11549,1280,0.25508416,1280,Jouets enfant
11550,img_11550,2403,0.9843163,2403,Lots livres et magazines
11551,img_11551,2582,0.26779407,2583,Mobilier et accessoires de jardin
11552,img_11552,2583,0.8694713,2583,Piscine et accessoires
11553,img_11553,1560,0.19508336,1280,Mobilier
11554,img_11554,1280,0.6095721,1280,Jouets enfant
11555,img_11555,2705,0.17802252,2705,Livres neufs
11556,img_11556,2060,0.32174414,2060,Décoration
11557,img_11557,10,0.7060449,10,Livres occasion
11558,img_11558,1281,0.6576711,2522,Jeux enfant
11559,img_11559,10,0.4938283,2280,Livres occasion
11560,img_11560,2705,0.9384707,2705,Livres neufs
11561,img_11561,2585,0.13485292,2060,Outillage de jardin
11562,img_11562,1300,0.53990024,1300,Modélisme
11563,img_11563,2583,0.993764,2583,Piscine et accessoires
11564,img_11564,2583,0.8834442,2583,Piscine et accessoires
11565,img_11565,2403,0.93527526,2403,Lots livres et magazines
11566,img_11566,2583,0.9294226,2583,Piscine et accessoires
11567,img_11567,2705,0.95768344,2705,Livres neufs
11568,img_11568,2403,0.46932563,2403,Lots livres et magazines
11569,img_11569,1560,0.88796395,1560,Mobilier
11570,img_11570,1320,0.96769416,1300,Puériculture
11571,img_11571,2403,0.8922343,2403,Lots livres et magazines
11572,img_11572,1560,0.35929388,2582,Mobilier
11573,img_11573,1300,0.8332441,1300,Modélisme
11574,img_11574,2583,0.21880493,2060,Piscine et accessoires
11575,img_11575,1300,0.38944203,1300,Modélisme
11576,img_11576,1281,0.6458841,1281,Jeux enfant
11577,img_11577,1140,0.71370953,1140,Objets pop culture
11578,img_11578,1140,0.4807758,1140,Objets pop culture
11579,img_11579,2582,0.46786073,2583,Mobilier et accessoires de jardin
11580,img_11580,2280,0.86998343,2280,Journaux et revues occasion
11581,img_11581,1320,0.59774566,1320,Puériculture
11582,img_11582,1920,0.18794611,1920,Linge de maison
11583,img_11583,1920,0.87822056,1920,Linge de maison
11584,img_11584,2583,0.9512822,2583,Piscine et accessoires
11585,img_11585,1140,0.71457106,1140,Objets pop culture
11586,img_11586,2522,0.3382775,1560,Fournitures papeterie
11587,img_11587,1180,0.23561525,2905,Jeux de rôle et figurines
11588,img_11588,1160,0.9090574,1160,Cartes de jeux
11589,img_11589,50,0.47605884,2583,Accessoires gaming
11590,img_11590,1920,0.82959926,1920,Linge de maison
11591,img_11591,1281,0.12988274,2522,Jeux enfant
11592,img_11592,40,0.912192,40,Jeux consoles neuf
11593,img_11593,1560,0.24779043,2585,Mobilier
11594,img_11594,1160,0.90917504,1281,Cartes de jeux
11595,img_11595,10,0.19445165,2403,Livres occasion
11596,img_11596,2583,0.91813827,2583,Piscine et accessoires
11597,img_11597,1160,0.88128203,1160,Cartes de jeux
11598,img_11598,2583,0.97182053,2583,Piscine et accessoires
11599,img_11599,1320,0.29721585,2060,Puériculture
11600,img_11600,10,0.8390761,10,Livres occasion
11601,img_11601,2522,0.23379616,2403,Fournitures papeterie
11602,img_11602,2583,0.9766639,2583,Piscine et accessoires
11603,img_11603,2522,0.22515391,1320,Fournitures papeterie
11604,img_11604,1940,0.49853447,2583,Épicerie
11605,img_11605,2280,0.51471734,2705,Journaux et revues occasion
11606,img_11606,1140,0.21718065,1281,Objets pop culture
11607,img_11607,1320,0.2480737,1320,Puériculture
11608,img_11608,2583,0.33540282,2585,Piscine et accessoires
11609,img_11609,2585,0.25606102,2583,Outillage de jardin
