original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
7529,img_7529,1160,0.94292873,1160,Cartes de jeux
7530,img_7530,1140,0.42341396,1140,Objets pop culture
7531,img_7531,2522,0.9967417,2522,Fournitures papeterie
7532,img_7532,1920,0.99851817,1920,Linge de maison
7533,img_7533,1300,0.5788838,1300,Modélisme
7534,img_7534,2060,0.5634309,2060,Décoration
7535,img_7535,2060,0.8894305,2060,Décoration
7536,img_7536,2583,0.8182947,2583,Piscine et accessoires
7537,img_7537,2705,0.75540775,2705,Livres neufs
7538,img_7538,2585,0.25847617,1302,Outillage de jardin
7539,img_7539,2403,0.8588116,2403,Lots livres et magazines
7540,img_7540,1140,0.738807,1140,Objets pop culture
7541,img_7541,1920,0.300304,1920,Linge de maison
7542,img_7542,2582,0.28434882,2583,Mobilier et accessoires de jardin
7543,img_7543,2582,0.23207009,2583,Mobilier et accessoires de jardin
7544,img_7544,1302,0.1639583,1320,Jeux et accessoires de plein air
7545,img_7545,1302,0.93782866,1302,Jeux et accessoires de plein air
7546,img_7546,1160,0.99851996,1160,Cartes de jeux
7547,img_7547,2060,0.40110418,10,Décoration
7548,img_7548,2705,0.5371964,2280,Livres neufs
7549,img_7549,2522,0.895842,2522,Fournitures papeterie
7550,img_7550,2060,0.27820793,1560,Décoration
7551,img_7551,2522,0.47145495,2522,Fournitures papeterie
7552,img_7552,2585,0.43393272,2060,Outillage de jardin
7553,img_7553,2583,0.9601445,2583,Piscine et accessoires
7554,img_7554,1160,0.9945017,1160,Cartes de jeux
7555,img_7555,50,0.86428094,1300,Accessoires gaming
7556,img_7556,60,0.8463339,60,Consoles de jeux
7557,img_7557,40,0.84687954,1140,Jeux consoles neuf
7558,img_7558,1280,0.5045804,1280,Jouets enfant
7559,img_7559,40,0.6357039,2280,Jeux consoles neuf
7560,img_7560,2705,0.23930891,1320,Livres neufs
7561,img_7561,2060,0.22524175,1280,Décoration
7562,img_7562,2060,0.62058115,1560,Décoration
7563,img_7563,2462,0.88524646,2462,Console et Jeux vidéos occasion
7564,img_7564,2583,0.8935237,2583,Piscine et accessoires
7565,img_7565,60,0.97789884,60,Consoles de jeux
7566,img_7566,2585,0.94948536,2585,Outillage de jardin
7567,img_7567,10,0.3985255,2403,Livres occasion
7568,img_7568,10,0.4628269,10,Livres occasion
7569,img_7569,2585,0.22583102,1560,Outillage de jardin
7570,img_7570,2060,0.29263324,2060,Décoration
7571,img_7571,1300,0.29698253,1300,Modélisme
7572,img_7572,2522,0.64326054,2522,Fournitures papeterie
7573,img_7573,1920,0.2715729,1560,Linge de maison
7574,img_7574,1281,0.5957003,1281,Jeux enfant
7575,img_7575,2403,0.37640035,1281,Lots livres et magazines
7576,img_7576,2583,0.99677104,2583,Piscine et accessoires
7577,img_7577,1300,0.37972888,2585,Modélisme
7578,img_7578,1300,0.4676144,1300,Modélisme
7579,img_7579,2280,0.93726856,2280,Journaux et revues occasion
7580,img_7580,10,0.97373396,10,Livres occasion
7581,img_7581,1160,0.978288,1160,Cartes de jeux
7582,img_7582,2583,0.80683494,2583,Piscine et accessoires
7583,img_7583,1300,0.9866073,1300,Modélisme
7584,img_7584,2583,0.9986767,2583,Piscine et accessoires
7585,img_7585,2060,0.37017483,2060,Décoration
7586,img_7586,2585,0.97446865,2585,Outillage de jardin
7587,img_7587,1300,0.30823648,1302,Modélisme
7588,img_7588,1300,0.41094968,1280,Modélisme
7589,img_7589,2583,0.53022116,2583,Piscine et accessoires
7590,img_7590,1300,0.514672,1300,Modélisme
7591,img_7591,2403,0.36764032,10,Lots livres et magazines
7592,img_7592,40,0.9222936,10,Jeux consoles neuf
7593,img_7593,1280,0.3887846,1280,Jouets enfant
7594,img_7594,1280,0.48858422,1560,Jouets enfant
7595,img_7595,1560,0.9913536,1560,Mobilier
7596,img_7596,40,0.30420774,40,Jeux consoles neuf
7597,img_7597,2583,0.98132735,2583,Piscine et accessoires
7598,img_7598,2522,0.45844698,1140,Fournitures papeterie
7599,img_7599,1920,0.99842143,1920,Linge de maison
7600,img_7600,10,0.5866902,10,Livres occasion
7601,img_7601,1560,0.90943563,1560,Mobilier
7602,img_7602,1560,0.3477531,1280,Mobilier
7603,img_7603,1160,0.99906355,1160,Cartes de jeux
7604,img_7604,2585,0.5221294,40,Outillage de jardin
7605,img_7605,2403,0.93306124,2522,Lots livres et magazines
7606,img_7606,1560,0.9896007,1560,Mobilier
7607,img_7607,2705,0.81030166,10,Livres neufs
7608,img_7608,40,0.79039735,40,Jeux consoles neuf
7609,img_7609,40,0.6802468,2280,Jeux consoles neuf
7610,img_7610,2585,0.24543788,2585,Outillage de jardin
7611,img_7611,1300,0.2962338,2583,Modélisme
7612,img_7612,2280,0.32270864,2403,Journaux et revues occasion
7613,img_7613,1920,0.9937376,1920,Linge de maison
7614,img_7614,2583,0.6695633,1320,Piscine et accessoires
7615,img_7615,2462,0.9684672,2462,Console et Jeux vidéos occasion
7616,img_7616,1560,0.54914385,1560,Mobilier
7617,img_7617,1320,0.5046383,1320,Puériculture
7618,img_7618,1140,0.72687924,1140,Objets pop culture
7619,img_7619,1280,0.28845742,1280,Jouets enfant
7620,img_7620,1160,0.9407779,1160,Cartes de jeux
7621,img_7621,2403,0.94368094,1180,Lots livres et magazines
7622,img_7622,1920,0.998517,1920,Linge de maison
7623,img_7623,1940,0.9877243,1940,Épicerie
7624,img_7624,40,0.53879994,2280,Jeux consoles neuf
7625,img_7625,2583,0.9929005,1302,Piscine et accessoires
7626,img_7626,1281,0.27417505,1280,Jeux enfant
7627,img_7627,1920,0.9973315,1920,Linge de maison
7628,img_7628,60,0.24153435,2522,Consoles de jeux
7629,img_7629,40,0.37365577,40,Jeux consoles neuf
7630,img_7630,2522,0.20491797,1560,Fournitures papeterie
7631,img_7631,10,0.8002923,2403,Livres occasion
7632,img_7632,2583,0.41476366,2583,Piscine et accessoires
7633,img_7633,1920,0.99411005,1920,Linge de maison
7634,img_7634,1300,0.55109817,1300,Modélisme
7635,img_7635,2060,0.17831437,1560,Décoration
7636,img_7636,1281,0.34435013,1280,Jeux enfant
7637,img_7637,1302,0.90691996,2582,Jeux et accessoires de plein air
7638,img_7638,2705,0.2620831,40,Livres neufs
7639,img_7639,1560,0.97587776,1560,Mobilier
7640,img_7640,2583,0.46057758,2583,Piscine et accessoires
7641,img_7641,2280,0.99916863,2280,Journaux et revues occasion
7642,img_7642,1281,0.73126626,1281,Jeux enfant
7643,img_7643,10,0.8869456,2403,Livres occasion
7644,img_7644,1560,0.99186677,1560,Mobilier
7645,img_7645,1302,0.5871018,1302,Jeux et accessoires de plein air
7646,img_7646,1160,0.8298463,1280,Cartes de jeux
7647,img_7647,2403,0.9676349,2403,Lots livres et magazines
7648,img_7648,40,0.79968596,2403,Jeux consoles neuf
7649,img_7649,2583,0.71849734,2583,Piscine et accessoires
7650,img_7650,2582,0.23103006,2060,Mobilier et accessoires de jardin
7651,img_7651,2582,0.6887235,2582,Mobilier et accessoires de jardin
7652,img_7652,1280,0.41871127,1140,Jouets enfant
7653,img_7653,2705,0.88947636,2705,Livres neufs
7654,img_7654,1920,0.34186363,2060,Linge de maison
7655,img_7655,2060,0.8109009,2060,Décoration
7656,img_7656,2280,0.9994759,2280,Journaux et revues occasion
7657,img_7657,2583,0.98441756,2583,Piscine et accessoires
7658,img_7658,2582,0.6386536,2060,Mobilier et accessoires de jardin
7659,img_7659,2522,0.9745189,2522,Fournitures papeterie
7660,img_7660,2585,0.4567746,2583,Outillage de jardin
7661,img_7661,2583,0.19130428,2583,Piscine et accessoires
7662,img_7662,2220,0.8949102,2220,Animalerie
7663,img_7663,2583,0.9673545,2583,Piscine et accessoires
7664,img_7664,40,0.49628335,40,Jeux consoles neuf
7665,img_7665,2582,0.3276388,2582,Mobilier et accessoires de jardin
7666,img_7666,2403,0.644871,2403,Lots livres et magazines
7667,img_7667,1560,0.87071675,1560,Mobilier
7668,img_7668,2060,0.692408,2060,Décoration
7669,img_7669,2280,0.73108596,10,Journaux et revues occasion
7670,img_7670,1160,0.9577732,1160,Cartes de jeux
7671,img_7671,1320,0.3938538,1320,Puériculture
7672,img_7672,2060,0.23713541,2280,Décoration
7673,img_7673,1160,0.9954762,1160,Cartes de jeux
7674,img_7674,2583,0.99443215,2583,Piscine et accessoires
7675,img_7675,2060,0.3567588,2060,Décoration
7676,img_7676,2705,0.85799485,10,Livres neufs
7677,img_7677,2522,0.9997762,2522,Fournitures papeterie
7678,img_7678,2585,0.34068543,2585,Outillage de jardin
7679,img_7679,50,0.18259847,1280,Accessoires gaming
7680,img_7680,1280,0.29347837,2583,Jouets enfant
7681,img_7681,1302,0.42287123,1302,Jeux et accessoires de plein air
7682,img_7682,2583,0.3366087,2583,Piscine et accessoires
7683,img_7683,2403,0.26256797,1560,Lots livres et magazines
7684,img_7684,2705,0.9983941,2705,Livres neufs
7685,img_7685,1320,0.5604935,1320,Puériculture
7686,img_7686,1280,0.795041,1280,Jouets enfant
7687,img_7687,1300,0.8379404,1280,Modélisme
7688,img_7688,1920,0.99326235,1920,Linge de maison
7689,img_7689,1301,0.9967145,1301,Lingerie enfant et jeu de bar
7690,img_7690,2583,0.47496143,2060,Piscine et accessoires
7691,img_7691,2060,0.68129337,1280,Décoration
7692,img_7692,1300,0.28113973,1560,Modélisme
7693,img_7693,2705,0.68526596,2403,Livres neufs
7694,img_7694,1180,0.6416489,1180,Jeux de rôle et figurines
7695,img_7695,1140,0.7768886,1280,Objets pop culture
7696,img_7696,1280,0.3186324,1560,Jouets enfant
7697,img_7697,2585,0.99396545,2585,Outillage de jardin
7698,img_7698,1160,0.9858519,1160,Cartes de jeux
7699,img_7699,1140,0.4295992,1920,Objets pop culture
7700,img_7700,2583,0.99823594,2583,Piscine et accessoires
7701,img_7701,10,0.64994586,10,Livres occasion
7702,img_7702,1302,0.26990053,1281,Jeux et accessoires de plein air
7703,img_7703,1920,0.46862423,1920,Linge de maison
7704,img_7704,2705,0.41562766,2522,Livres neufs
7705,img_7705,2280,0.99903345,2280,Journaux et revues occasion
7706,img_7706,2280,0.21114287,2403,Journaux et revues occasion
7707,img_7707,2280,0.988713,2280,Journaux et revues occasion
7708,img_7708,2583,0.99827623,2583,Piscine et accessoires
7709,img_7709,10,0.4951561,10,Livres occasion
7710,img_7710,1940,0.7232951,1940,Épicerie
7711,img_7711,2280,0.9942742,2280,Journaux et revues occasion
7712,img_7712,2583,0.71370816,2583,Piscine et accessoires
7713,img_7713,1560,0.9503323,1560,Mobilier
7714,img_7714,2522,0.73004735,1280,Fournitures papeterie
7715,img_7715,2705,0.37747347,2705,Livres neufs
7716,img_7716,40,0.8641904,40,Jeux consoles neuf
7717,img_7717,1320,0.24135034,1920,Puériculture
7718,img_7718,1160,0.29355797,1160,Cartes de jeux
7719,img_7719,2585,0.26113993,2060,Outillage de jardin
7720,img_7720,1140,0.91464716,1140,Objets pop culture
7721,img_7721,1940,0.99430686,1940,Épicerie
7722,img_7722,1140,0.789988,1140,Objets pop culture
7723,img_7723,2583,0.4583194,2583,Piscine et accessoires
7724,img_7724,1300,0.992159,1300,Modélisme
7725,img_7725,1320,0.29622197,2583,Puériculture
7726,img_7726,1560,0.91481924,1560,Mobilier
7727,img_7727,2220,0.8285328,2220,Animalerie
7728,img_7728,10,0.7711512,2280,Livres occasion
7729,img_7729,2705,0.81171316,2705,Livres neufs
7730,img_7730,2585,0.9814516,2585,Outillage de jardin
7731,img_7731,1160,0.97197556,1160,Cartes de jeux
7732,img_7732,1302,0.2440583,1302,Jeux et accessoires de plein air
7733,img_7733,2280,0.60938585,2280,Journaux et revues occasion
7734,img_7734,2220,0.9800459,2220,Animalerie
7735,img_7735,2583,0.7334318,1281,Piscine et accessoires
7736,img_7736,1301,0.44884536,1301,Lingerie enfant et jeu de bar
7737,img_7737,2280,0.88309103,2280,Journaux et revues occasion
7738,img_7738,1560,0.9332337,1560,Mobilier
7739,img_7739,10,0.18474653,2060,Livres occasion
7740,img_7740,10,0.34163517,2280,Livres occasion
7741,img_7741,10,0.42750904,10,Livres occasion
7742,img_7742,2522,0.89852464,2522,Fournitures papeterie
7743,img_7743,2585,0.30179262,1320,Outillage de jardin
7744,img_7744,2583,0.8892855,2583,Piscine et accessoires
7745,img_7745,40,0.50628793,2462,Jeux consoles neuf
7746,img_7746,2905,0.35553744,2905,Jeux PC en téléchargement
7747,img_7747,2060,0.5139315,2060,Décoration
7748,img_7748,1300,0.87260795,1300,Modélisme
7749,img_7749,10,0.9969614,10,Livres occasion
7750,img_7750,2280,0.6254271,2280,Journaux et revues occasion
7751,img_7751,1560,0.5458298,1560,Mobilier
7752,img_7752,60,0.9920758,60,Consoles de jeux
7753,img_7753,50,0.9655666,50,Accessoires gaming
7754,img_7754,2905,0.31584558,2705,Jeux PC en téléchargement
7755,img_7755,2705,0.9941555,2705,Livres neufs
7756,img_7756,2403,0.3985845,2403,Lots livres et magazines
7757,img_7757,2280,0.47268477,10,Journaux et revues occasion
7758,img_7758,2403,0.9329947,2403,Lots livres et magazines
7759,img_7759,2403,0.9616183,2403,Lots livres et magazines
7760,img_7760,2583,0.9313838,2583,Piscine et accessoires
7761,img_7761,2280,0.2591497,2280,Journaux et revues occasion
7762,img_7762,1160,0.99609214,1160,Cartes de jeux
7763,img_7763,1140,0.5889678,1280,Objets pop culture
7764,img_7764,2585,0.3122145,2060,Outillage de jardin
7765,img_7765,1140,0.7516193,1280,Objets pop culture
7766,img_7766,1160,0.7618917,1160,Cartes de jeux
7767,img_7767,2522,0.8246926,2522,Fournitures papeterie
7768,img_7768,1281,0.39733014,1920,Jeux enfant
7769,img_7769,2403,0.99136984,2403,Lots livres et magazines
7770,img_7770,2582,0.99243647,2582,Mobilier et accessoires de jardin
7771,img_7771,2522,0.9988343,2522,Fournitures papeterie
7772,img_7772,1300,0.9544673,1280,Modélisme
7773,img_7773,2060,0.6177329,1180,Décoration
7774,img_7774,2522,0.53101754,1301,Fournitures papeterie
7775,img_7775,1320,0.4786028,1320,Puériculture
7776,img_7776,2403,0.932612,2403,Lots livres et magazines
7777,img_7777,10,0.82745546,10,Livres occasion
7778,img_7778,50,0.42089984,50,Accessoires gaming
7779,img_7779,1300,0.29103914,50,Modélisme
7780,img_7780,2583,0.9952703,2583,Piscine et accessoires
7781,img_7781,2585,0.9347009,2585,Outillage de jardin
7782,img_7782,1140,0.5074388,1280,Objets pop culture
7783,img_7783,2462,0.68620235,50,Console et Jeux vidéos occasion
7784,img_7784,2280,0.859393,2403,Journaux et revues occasion
7785,img_7785,2705,0.94984525,2705,Livres neufs
7786,img_7786,2403,0.37547168,2403,Lots livres et magazines
7787,img_7787,2905,0.9986682,2905,Jeux PC en téléchargement
7788,img_7788,2583,0.9911451,2583,Piscine et accessoires
7789,img_7789,2583,0.30985484,2583,Piscine et accessoires
7790,img_7790,1301,0.39649826,2583,Lingerie enfant et jeu de bar
7791,img_7791,2585,0.9293657,2585,Outillage de jardin
7792,img_7792,1560,0.26144278,1920,Mobilier
7793,img_7793,2060,0.65814006,2060,Décoration
7794,img_7794,1302,0.2844434,2583,Jeux et accessoires de plein air
7795,img_7795,1320,0.35362405,2220,Puériculture
7796,img_7796,1300,0.9630881,1300,Modélisme
7797,img_7797,1560,0.79886323,1560,Mobilier
7798,img_7798,1160,0.97711015,1160,Cartes de jeux
7799,img_7799,1160,0.62916,1160,Cartes de jeux
7800,img_7800,1281,0.54355705,1281,Jeux enfant
7801,img_7801,1280,0.3144204,1320,Jouets enfant
7802,img_7802,1281,0.4202353,1280,Jeux enfant
7803,img_7803,40,0.97479784,40,Jeux consoles neuf
7804,img_7804,1280,0.6454131,1280,Jouets enfant
7805,img_7805,2280,0.7284269,2280,Journaux et revues occasion
7806,img_7806,1920,0.5625712,1920,Linge de maison
7807,img_7807,1320,0.6447603,1320,Puériculture
7808,img_7808,2905,0.99593866,2905,Jeux PC en téléchargement
7809,img_7809,1920,0.5778544,1920,Linge de maison
7810,img_7810,2585,0.5042065,2585,Outillage de jardin
7811,img_7811,2582,0.18387353,2060,Mobilier et accessoires de jardin
7812,img_7812,1920,0.9911773,1920,Linge de maison
7813,img_7813,1560,0.5735784,1560,Mobilier
7814,img_7814,1280,0.9717871,1280,Jouets enfant
7815,img_7815,40,0.5695808,40,Jeux consoles neuf
7816,img_7816,2583,0.9957754,2583,Piscine et accessoires
7817,img_7817,2403,0.5232529,2403,Lots livres et magazines
7818,img_7818,1320,0.56505084,1560,Puériculture
7819,img_7819,1302,0.5204023,1302,Jeux et accessoires de plein air
7820,img_7820,1300,0.6610669,1280,Modélisme
7821,img_7821,1160,0.9784026,1160,Cartes de jeux
7822,img_7822,2403,0.96825737,2403,Lots livres et magazines
7823,img_7823,2583,0.9125133,2583,Piscine et accessoires
7824,img_7824,1280,0.4958473,1302,Jouets enfant
7825,img_7825,1281,0.4960485,1280,Jeux enfant
7826,img_7826,1280,0.36857212,1281,Jouets enfant
7827,img_7827,1560,0.3192398,1560,Mobilier
7828,img_7828,2280,0.8045935,2705,Journaux et revues occasion
7829,img_7829,1302,0.8287983,1302,Jeux et accessoires de plein air
7830,img_7830,1140,0.5687479,1140,Objets pop culture
7831,img_7831,2705,0.93057615,2705,Livres neufs
7832,img_7832,10,0.86737275,10,Livres occasion
7833,img_7833,2582,0.29376128,1280,Mobilier et accessoires de jardin
7834,img_7834,2462,0.42990822,40,Console et Jeux vidéos occasion
7835,img_7835,2462,0.1895993,1300,Console et Jeux vidéos occasion
7836,img_7836,2583,0.9993173,2583,Piscine et accessoires
7837,img_7837,2403,0.98785853,2403,Lots livres et magazines
7838,img_7838,2585,0.20378715,1280,Outillage de jardin
7839,img_7839,2583,0.97031814,2583,Piscine et accessoires
7840,img_7840,1300,0.46926132,1300,Modélisme
7841,img_7841,40,0.9547677,40,Jeux consoles neuf
7842,img_7842,1280,0.3103347,1300,Jouets enfant
7843,img_7843,2403,0.2561216,2403,Lots livres et magazines
7844,img_7844,2582,0.5484912,2582,Mobilier et accessoires de jardin
7845,img_7845,2583,0.5700855,2583,Piscine et accessoires
7846,img_7846,1140,0.6810488,2462,Objets pop culture
7847,img_7847,10,0.9905399,10,Livres occasion
7848,img_7848,2585,0.9600988,2060,Outillage de jardin
7849,img_7849,1302,0.42026967,1180,Jeux et accessoires de plein air
7850,img_7850,50,0.28633022,1140,Accessoires gaming
7851,img_7851,40,0.9101584,40,Jeux consoles neuf
7852,img_7852,2403,0.45827767,40,Lots livres et magazines
7853,img_7853,2583,0.7334,2583,Piscine et accessoires
7854,img_7854,1302,0.48707545,1302,Jeux et accessoires de plein air
7855,img_7855,1300,0.74127173,1300,Modélisme
7856,img_7856,2583,0.7936285,2583,Piscine et accessoires
7857,img_7857,1280,0.8769563,1280,Jouets enfant
7858,img_7858,1302,0.4141556,1280,Jeux et accessoires de plein air
7859,img_7859,1920,0.9993292,1920,Linge de maison
7860,img_7860,1280,0.749422,1280,Jouets enfant
7861,img_7861,40,0.5600999,10,Jeux consoles neuf
7862,img_7862,1300,0.33182496,2585,Modélisme
7863,img_7863,50,0.95188797,40,Accessoires gaming
7864,img_7864,1280,0.5929804,1280,Jouets enfant
7865,img_7865,1280,0.24881014,50,Jouets enfant
7866,img_7866,2403,0.8950539,2403,Lots livres et magazines
7867,img_7867,1160,0.97816086,1160,Cartes de jeux
7868,img_7868,2583,0.7387085,2583,Piscine et accessoires
7869,img_7869,2583,0.8197276,2583,Piscine et accessoires
7870,img_7870,1302,0.42309326,1280,Jeux et accessoires de plein air
7871,img_7871,1560,0.15013303,2060,Mobilier
7872,img_7872,1281,0.5418018,1280,Jeux enfant
7873,img_7873,2280,0.48452845,2280,Journaux et revues occasion
7874,img_7874,2462,0.9896728,2462,Console et Jeux vidéos occasion
7875,img_7875,1160,0.99080336,1160,Cartes de jeux
7876,img_7876,1300,0.5987142,1280,Modélisme
7877,img_7877,2585,0.30296746,2522,Outillage de jardin
7878,img_7878,2060,0.5001731,2585,Décoration
7879,img_7879,1300,0.5977513,1280,Modélisme
7880,img_7880,1140,0.24091533,1560,Objets pop culture
7881,img_7881,1320,0.20404704,1320,Puériculture
7882,img_7882,1160,0.9996618,1160,Cartes de jeux
7883,img_7883,1140,0.42189926,1281,Objets pop culture
7884,img_7884,2522,0.99898106,2522,Fournitures papeterie
7885,img_7885,2583,0.9957808,2583,Piscine et accessoires
7886,img_7886,2280,0.8371119,2280,Journaux et revues occasion
7887,img_7887,2905,0.99547595,2905,Jeux PC en téléchargement
7888,img_7888,1301,0.22835758,2585,Lingerie enfant et jeu de bar
7889,img_7889,1300,0.5281293,1300,Modélisme
7890,img_7890,1300,0.6622052,1280,Modélisme
