original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
8711,img_8711,1920,2060,Linge de maison,Décoration
8712,img_8712,1300,1320,Modélisme,Puériculture
8715,img_8715,2583,2585,Piscine et accessoires,Outillage de jardin
8717,img_8717,1160,1140,Cartes de jeux,Objets pop culture
8722,img_8722,1301,2522,Lingerie enfant et jeu de bar,Fournitures papeterie
8723,img_8723,2585,2583,Outillage de jardin,Piscine et accessoires
8724,img_8724,2583,2582,Piscine et accessoires,Mobilier et accessoires de jardin
8726,img_8726,1280,1320,Jouets enfant,Puériculture
8728,img_8728,1560,2582,Mobilier,Mobilier et accessoires de jardin
8729,img_8729,1281,1180,Jeux enfant,Jeux de rôle et figurines
8730,img_8730,2585,2583,Outillage de jardin,Piscine et accessoires
8731,img_8731,2060,1560,Décoration,Mobilier
8732,img_8732,1140,2522,Objets pop culture,Fournitures papeterie
8734,img_8734,2522,1320,Fournitures papeterie,Puériculture
8736,img_8736,1281,2280,Jeux enfant,Journaux et revues occasion
8741,img_8741,2583,1302,Piscine et accessoires,Jeux et accessoires de plein air
8743,img_8743,1560,2060,Mobilier,Décoration
8745,img_8745,1302,2220,Jeux et accessoires de plein air,Animalerie
8747,img_8747,2585,1280,Outillage de jardin,Jouets enfant
8749,img_8749,2522,1560,Fournitures papeterie,Mobilier
8751,img_8751,2280,10,Journaux et revues occasion,Livres occasion
8753,img_8753,50,40,Accessoires gaming,Jeux consoles neuf
8755,img_8755,1280,1920,Jouets enfant,Linge de maison
8756,img_8756,2060,2522,Décoration,Fournitures papeterie
8759,img_8759,2060,2583,Décoration,Piscine et accessoires
8766,img_8766,1320,1301,Puériculture,Lingerie enfant et jeu de bar
8767,img_8767,1920,1560,Linge de maison,Mobilier
8768,img_8768,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
8769,img_8769,2705,1280,Livres neufs,Jouets enfant
8770,img_8770,40,1281,Jeux consoles neuf,Jeux enfant
8772,img_8772,1320,1280,Puériculture,Jouets enfant
8775,img_8775,1281,1280,Jeux enfant,Jouets enfant
8777,img_8777,1300,50,Modélisme,Accessoires gaming
8780,img_8780,2060,1280,Décoration,Jouets enfant
8781,img_8781,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
8787,img_8787,2585,40,Outillage de jardin,Jeux consoles neuf
8793,img_8793,40,10,Jeux consoles neuf,Livres occasion
8802,img_8802,10,1180,Livres occasion,Jeux de rôle et figurines
8806,img_8806,2060,1560,Décoration,Mobilier
8807,img_8807,1280,2060,Jouets enfant,Décoration
8811,img_8811,10,2403,Livres occasion,Lots livres et magazines
8812,img_8812,2462,50,Console et Jeux vidéos occasion,Accessoires gaming
8819,img_8819,2060,1320,Décoration,Puériculture
8823,img_8823,10,1160,Livres occasion,Cartes de jeux
8825,img_8825,2522,1320,Fournitures papeterie,Puériculture
8828,img_8828,1320,2583,Puériculture,Piscine et accessoires
8829,img_8829,2060,1280,Décoration,Jouets enfant
8832,img_8832,2583,2585,Piscine et accessoires,Outillage de jardin
8833,img_8833,40,2280,Jeux consoles neuf,Journaux et revues occasion
8837,img_8837,1940,2583,Épicerie,Piscine et accessoires
8838,img_8838,2060,2582,Décoration,Mobilier et accessoires de jardin
8839,img_8839,2582,1560,Mobilier et accessoires de jardin,Mobilier
8840,img_8840,10,1560,Livres occasion,Mobilier
8844,img_8844,2060,1560,Décoration,Mobilier
8845,img_8845,2220,2403,Animalerie,Lots livres et magazines
8846,img_8846,1940,2583,Épicerie,Piscine et accessoires
8849,img_8849,1280,1281,Jouets enfant,Jeux enfant
8853,img_8853,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
8856,img_8856,2462,40,Console et Jeux vidéos occasion,Jeux consoles neuf
8858,img_8858,2585,2060,Outillage de jardin,Décoration
8863,img_8863,1560,2582,Mobilier,Mobilier et accessoires de jardin
8864,img_8864,2403,2060,Lots livres et magazines,Décoration
8870,img_8870,50,1300,Accessoires gaming,Modélisme
8871,img_8871,40,1160,Jeux consoles neuf,Cartes de jeux
8873,img_8873,1302,1560,Jeux et accessoires de plein air,Mobilier
8874,img_8874,1320,1302,Puériculture,Jeux et accessoires de plein air
8876,img_8876,2705,2060,Livres neufs,Décoration
8877,img_8877,2280,10,Journaux et revues occasion,Livres occasion
8878,img_8878,1280,1302,Jouets enfant,Jeux et accessoires de plein air
8881,img_8881,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
8887,img_8887,2582,1320,Mobilier et accessoires de jardin,Puériculture
8894,img_8894,2060,10,Décoration,Livres occasion
8897,img_8897,1160,1281,Cartes de jeux,Jeux enfant
8898,img_8898,2585,1560,Outillage de jardin,Mobilier
8899,img_8899,2705,2280,Livres neufs,Journaux et revues occasion
8900,img_8900,10,2403,Livres occasion,Lots livres et magazines
8902,img_8902,50,2522,Accessoires gaming,Fournitures papeterie
8908,img_8908,1140,1280,Objets pop culture,Jouets enfant
8910,img_8910,1281,1280,Jeux enfant,Jouets enfant
8911,img_8911,1560,1320,Mobilier,Puériculture
8916,img_8916,2280,10,Journaux et revues occasion,Livres occasion
8919,img_8919,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
8922,img_8922,2522,2582,Fournitures papeterie,Mobilier et accessoires de jardin
8923,img_8923,10,2403,Livres occasion,Lots livres et magazines
8925,img_8925,1320,2583,Puériculture,Piscine et accessoires
8931,img_8931,1280,1140,Jouets enfant,Objets pop culture
8936,img_8936,2585,50,Outillage de jardin,Accessoires gaming
8941,img_8941,2403,1280,Lots livres et magazines,Jouets enfant
8944,img_8944,1300,1280,Modélisme,Jouets enfant
8945,img_8945,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
8950,img_8950,1320,1140,Puériculture,Objets pop culture
8951,img_8951,50,2060,Accessoires gaming,Décoration
8953,img_8953,1140,1280,Objets pop culture,Jouets enfant
8955,img_8955,10,2522,Livres occasion,Fournitures papeterie
8956,img_8956,40,1160,Jeux consoles neuf,Cartes de jeux
8957,img_8957,60,50,Consoles de jeux,Accessoires gaming
8958,img_8958,2582,1560,Mobilier et accessoires de jardin,Mobilier
8960,img_8960,1281,2462,Jeux enfant,Console et Jeux vidéos occasion
8964,img_8964,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
8965,img_8965,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
8969,img_8969,1320,1560,Puériculture,Mobilier
8971,img_8971,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
8972,img_8972,2582,1560,Mobilier et accessoires de jardin,Mobilier
8978,img_8978,10,2403,Livres occasion,Lots livres et magazines
8979,img_8979,1560,2582,Mobilier,Mobilier et accessoires de jardin
8980,img_8980,1300,2583,Modélisme,Piscine et accessoires
8983,img_8983,2522,2583,Fournitures papeterie,Piscine et accessoires
8987,img_8987,2462,1160,Console et Jeux vidéos occasion,Cartes de jeux
8992,img_8992,1302,10,Jeux et accessoires de plein air,Livres occasion
8996,img_8996,2280,2403,Journaux et revues occasion,Lots livres et magazines
8999,img_8999,1280,2060,Jouets enfant,Décoration
9005,img_9005,50,2060,Accessoires gaming,Décoration
9006,img_9006,2583,2585,Piscine et accessoires,Outillage de jardin
9007,img_9007,2522,2585,Fournitures papeterie,Outillage de jardin
9009,img_9009,2403,2582,Lots livres et magazines,Mobilier et accessoires de jardin
9010,img_9010,40,1140,Jeux consoles neuf,Objets pop culture
9012,img_9012,2583,1180,Piscine et accessoires,Jeux de rôle et figurines
9014,img_9014,40,2280,Jeux consoles neuf,Journaux et revues occasion
9015,img_9015,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
9023,img_9023,2585,1320,Outillage de jardin,Puériculture
9024,img_9024,2060,2522,Décoration,Fournitures papeterie
9027,img_9027,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
9030,img_9030,2280,2403,Journaux et revues occasion,Lots livres et magazines
9031,img_9031,2583,2585,Piscine et accessoires,Outillage de jardin
9036,img_9036,2462,1281,Console et Jeux vidéos occasion,Jeux enfant
9037,img_9037,1300,2583,Modélisme,Piscine et accessoires
9041,img_9041,1280,1281,Jouets enfant,Jeux enfant
9043,img_9043,50,40,Accessoires gaming,Jeux consoles neuf
9044,img_9044,2280,2403,Journaux et revues occasion,Lots livres et magazines
9046,img_9046,1560,2060,Mobilier,Décoration
9048,img_9048,2585,2583,Outillage de jardin,Piscine et accessoires
9049,img_9049,2583,1302,Piscine et accessoires,Jeux et accessoires de plein air
9050,img_9050,2582,1560,Mobilier et accessoires de jardin,Mobilier
9051,img_9051,1281,1160,Jeux enfant,Cartes de jeux
9052,img_9052,10,2705,Livres occasion,Livres neufs
9056,img_9056,50,2462,Accessoires gaming,Console et Jeux vidéos occasion
9058,img_9058,1140,1320,Objets pop culture,Puériculture
9065,img_9065,10,1281,Livres occasion,Jeux enfant
9071,img_9071,1920,1320,Linge de maison,Puériculture
9075,img_9075,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
9076,img_9076,2462,1300,Console et Jeux vidéos occasion,Modélisme
9080,img_9080,1320,2582,Puériculture,Mobilier et accessoires de jardin
9083,img_9083,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
9088,img_9088,1281,2583,Jeux enfant,Piscine et accessoires
9090,img_9090,2522,2583,Fournitures papeterie,Piscine et accessoires
9092,img_9092,1300,2583,Modélisme,Piscine et accessoires
9096,img_9096,1320,1302,Puériculture,Jeux et accessoires de plein air
9097,img_9097,1280,1300,Jouets enfant,Modélisme
9107,img_9107,2522,1560,Fournitures papeterie,Mobilier
9108,img_9108,1140,2280,Objets pop culture,Journaux et revues occasion
9109,img_9109,2582,1940,Mobilier et accessoires de jardin,Épicerie
9110,img_9110,1300,2060,Modélisme,Décoration
9111,img_9111,1320,50,Puériculture,Accessoires gaming
9112,img_9112,2280,10,Journaux et revues occasion,Livres occasion
9114,img_9114,1302,1560,Jeux et accessoires de plein air,Mobilier
9115,img_9115,1320,1560,Puériculture,Mobilier
9117,img_9117,10,2403,Livres occasion,Lots livres et magazines
9123,img_9123,2220,2583,Animalerie,Piscine et accessoires
9125,img_9125,1300,2585,Modélisme,Outillage de jardin
9134,img_9134,2280,10,Journaux et revues occasion,Livres occasion
9137,img_9137,1281,2462,Jeux enfant,Console et Jeux vidéos occasion
9138,img_9138,50,1300,Accessoires gaming,Modélisme
9139,img_9139,2522,2582,Fournitures papeterie,Mobilier et accessoires de jardin
9141,img_9141,1560,2060,Mobilier,Décoration
9150,img_9150,1920,1320,Linge de maison,Puériculture
9151,img_9151,2060,1920,Décoration,Linge de maison
9152,img_9152,1300,1280,Modélisme,Jouets enfant
9153,img_9153,2585,1300,Outillage de jardin,Modélisme
9154,img_9154,1302,1280,Jeux et accessoires de plein air,Jouets enfant
9156,img_9156,1320,1302,Puériculture,Jeux et accessoires de plein air
9159,img_9159,1160,2060,Cartes de jeux,Décoration
9160,img_9160,1320,2582,Puériculture,Mobilier et accessoires de jardin
9163,img_9163,2705,2403,Livres neufs,Lots livres et magazines
9166,img_9166,1920,1940,Linge de maison,Épicerie
9167,img_9167,1160,2280,Cartes de jeux,Journaux et revues occasion
9168,img_9168,2060,1281,Décoration,Jeux enfant
9169,img_9169,2582,1560,Mobilier et accessoires de jardin,Mobilier
9170,img_9170,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
9171,img_9171,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
9174,img_9174,50,2060,Accessoires gaming,Décoration
9175,img_9175,1280,1302,Jouets enfant,Jeux et accessoires de plein air
9176,img_9176,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
9177,img_9177,2585,1560,Outillage de jardin,Mobilier
9182,img_9182,2582,1320,Mobilier et accessoires de jardin,Puériculture
9184,img_9184,1281,50,Jeux enfant,Accessoires gaming
9185,img_9185,1920,2060,Linge de maison,Décoration
9191,img_9191,1940,1302,Épicerie,Jeux et accessoires de plein air
9192,img_9192,2280,10,Journaux et revues occasion,Livres occasion
9193,img_9193,2462,1281,Console et Jeux vidéos occasion,Jeux enfant
9197,img_9197,50,2583,Accessoires gaming,Piscine et accessoires
9199,img_9199,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
9200,img_9200,2583,2585,Piscine et accessoires,Outillage de jardin
9202,img_9202,2585,1280,Outillage de jardin,Jouets enfant
9204,img_9204,1302,40,Jeux et accessoires de plein air,Jeux consoles neuf
9208,img_9208,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
9215,img_9215,2403,1180,Lots livres et magazines,Jeux de rôle et figurines
9216,img_9216,10,2705,Livres occasion,Livres neufs
9218,img_9218,2403,10,Lots livres et magazines,Livres occasion
9220,img_9220,2280,1140,Journaux et revues occasion,Objets pop culture
9221,img_9221,1320,1920,Puériculture,Linge de maison
9222,img_9222,1280,1300,Jouets enfant,Modélisme
9224,img_9224,2585,40,Outillage de jardin,Jeux consoles neuf
9225,img_9225,1560,2583,Mobilier,Piscine et accessoires
9229,img_9229,2522,1301,Fournitures papeterie,Lingerie enfant et jeu de bar
9230,img_9230,2280,1160,Journaux et revues occasion,Cartes de jeux
9232,img_9232,1320,1560,Puériculture,Mobilier
9240,img_9240,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
9241,img_9241,1140,1280,Objets pop culture,Jouets enfant
9242,img_9242,2280,10,Journaux et revues occasion,Livres occasion
9250,img_9250,2060,1560,Décoration,Mobilier
9251,img_9251,1300,2583,Modélisme,Piscine et accessoires
9258,img_9258,2585,2060,Outillage de jardin,Décoration
9260,img_9260,2582,2522,Mobilier et accessoires de jardin,Fournitures papeterie
9264,img_9264,2280,2403,Journaux et revues occasion,Lots livres et magazines
9267,img_9267,2280,40,Journaux et revues occasion,Jeux consoles neuf
9269,img_9269,2280,2522,Journaux et revues occasion,Fournitures papeterie
9270,img_9270,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
9271,img_9271,10,1180,Livres occasion,Jeux de rôle et figurines
9272,img_9272,1281,2403,Jeux enfant,Lots livres et magazines
9274,img_9274,2585,40,Outillage de jardin,Jeux consoles neuf
9275,img_9275,1302,1920,Jeux et accessoires de plein air,Linge de maison
9277,img_9277,1281,1280,Jeux enfant,Jouets enfant
9280,img_9280,1140,1281,Objets pop culture,Jeux enfant
9284,img_9284,1920,2582,Linge de maison,Mobilier et accessoires de jardin
9286,img_9286,50,1302,Accessoires gaming,Jeux et accessoires de plein air
9291,img_9291,2705,2905,Livres neufs,Jeux PC en téléchargement
9293,img_9293,2585,2583,Outillage de jardin,Piscine et accessoires
9299,img_9299,1300,50,Modélisme,Accessoires gaming
9300,img_9300,1302,1280,Jeux et accessoires de plein air,Jouets enfant
9305,img_9305,2585,1280,Outillage de jardin,Jouets enfant
9307,img_9307,1560,1302,Mobilier,Jeux et accessoires de plein air
9308,img_9308,2585,2583,Outillage de jardin,Piscine et accessoires
9311,img_9311,1140,2403,Objets pop culture,Lots livres et magazines
9312,img_9312,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
9314,img_9314,40,1301,Jeux consoles neuf,Lingerie enfant et jeu de bar
9316,img_9316,1140,1302,Objets pop culture,Jeux et accessoires de plein air
9320,img_9320,2403,10,Lots livres et magazines,Livres occasion
9324,img_9324,2583,1302,Piscine et accessoires,Jeux et accessoires de plein air
9331,img_9331,1302,1140,Jeux et accessoires de plein air,Objets pop culture
9334,img_9334,50,1280,Accessoires gaming,Jouets enfant
9338,img_9338,1302,2060,Jeux et accessoires de plein air,Décoration
9339,img_9339,1560,1320,Mobilier,Puériculture
9341,img_9341,1560,2585,Mobilier,Outillage de jardin
9342,img_9342,40,1160,Jeux consoles neuf,Cartes de jeux
9343,img_9343,50,2583,Accessoires gaming,Piscine et accessoires
9346,img_9346,1281,1280,Jeux enfant,Jouets enfant
9348,img_9348,1320,2060,Puériculture,Décoration
9350,img_9350,1940,1281,Épicerie,Jeux enfant
9354,img_9354,1280,1300,Jouets enfant,Modélisme
9357,img_9357,2280,2403,Journaux et revues occasion,Lots livres et magazines
9362,img_9362,1300,50,Modélisme,Accessoires gaming
9375,img_9375,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
9376,img_9376,2585,1140,Outillage de jardin,Objets pop culture
9377,img_9377,1280,1281,Jouets enfant,Jeux enfant
9381,img_9381,1302,1560,Jeux et accessoires de plein air,Mobilier
9384,img_9384,1280,1320,Jouets enfant,Puériculture
9397,img_9397,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
9404,img_9404,1560,2582,Mobilier,Mobilier et accessoires de jardin
9406,img_9406,1302,1320,Jeux et accessoires de plein air,Puériculture
9413,img_9413,2522,1560,Fournitures papeterie,Mobilier
9414,img_9414,1140,2522,Objets pop culture,Fournitures papeterie
9416,img_9416,1320,2522,Puériculture,Fournitures papeterie
9418,img_9418,2583,2585,Piscine et accessoires,Outillage de jardin
9421,img_9421,1281,1300,Jeux enfant,Modélisme
9422,img_9422,2585,2583,Outillage de jardin,Piscine et accessoires
9423,img_9423,2583,1920,Piscine et accessoires,Linge de maison
9424,img_9424,10,1940,Livres occasion,Épicerie
9425,img_9425,2585,50,Outillage de jardin,Accessoires gaming
9426,img_9426,10,2403,Livres occasion,Lots livres et magazines
9430,img_9430,10,2705,Livres occasion,Livres neufs
9433,img_9433,10,2403,Livres occasion,Lots livres et magazines
9434,img_9434,40,50,Jeux consoles neuf,Accessoires gaming
9436,img_9436,2522,1301,Fournitures papeterie,Lingerie enfant et jeu de bar
9437,img_9437,2060,2582,Décoration,Mobilier et accessoires de jardin
9446,img_9446,2582,2060,Mobilier et accessoires de jardin,Décoration
9448,img_9448,2060,1320,Décoration,Puériculture
9449,img_9449,1300,2060,Modélisme,Décoration
9450,img_9450,2060,1560,Décoration,Mobilier
9451,img_9451,10,2403,Livres occasion,Lots livres et magazines
9452,img_9452,40,2705,Jeux consoles neuf,Livres neufs
9455,img_9455,2060,2582,Décoration,Mobilier et accessoires de jardin
9456,img_9456,1300,1140,Modélisme,Objets pop culture
9458,img_9458,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
9460,img_9460,1302,1320,Jeux et accessoires de plein air,Puériculture
9462,img_9462,1920,2060,Linge de maison,Décoration
