original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
10360,img_10360,1320,1302,Puériculture,Jeux et accessoires de plein air
10364,img_10364,2403,1160,Lots livres et magazines,Cartes de jeux
10366,img_10366,1281,60,Jeux enfant,Consoles de jeux
10369,img_10369,2403,1920,Lots livres et magazines,Linge de maison
10372,img_10372,2403,2280,Lots livres et magazines,Journaux et revues occasion
10373,img_10373,1920,2060,Linge de maison,Décoration
10374,img_10374,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
10379,img_10379,1940,2060,Épicerie,Décoration
10381,img_10381,1320,2280,Puériculture,Journaux et revues occasion
10384,img_10384,1320,2583,Puériculture,Piscine et accessoires
10387,img_10387,1281,1280,Jeux enfant,Jouets enfant
10389,img_10389,1300,1280,Modélisme,Jouets enfant
10390,img_10390,1320,1280,Puériculture,Jouets enfant
10399,img_10399,1280,60,Jouets enfant,Consoles de jeux
10401,img_10401,2582,1560,Mobilier et accessoires de jardin,Mobilier
10402,img_10402,40,2403,Jeux consoles neuf,Lots livres et magazines
10404,img_10404,1280,2585,Jouets enfant,Outillage de jardin
10406,img_10406,10,40,Livres occasion,Jeux consoles neuf
10407,img_10407,2705,2060,Livres neufs,Décoration
10408,img_10408,2705,10,Livres neufs,Livres occasion
10411,img_10411,2403,2280,Lots livres et magazines,Journaux et revues occasion
10413,img_10413,10,1281,Livres occasion,Jeux enfant
10419,img_10419,2582,1320,Mobilier et accessoires de jardin,Puériculture
10420,img_10420,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
10423,img_10423,1300,50,Modélisme,Accessoires gaming
10424,img_10424,1280,1300,Jouets enfant,Modélisme
10425,img_10425,2280,10,Journaux et revues occasion,Livres occasion
10427,img_10427,2060,2522,Décoration,Fournitures papeterie
10429,img_10429,2582,1140,Mobilier et accessoires de jardin,Objets pop culture
10432,img_10432,1140,1300,Objets pop culture,Modélisme
10434,img_10434,2582,1560,Mobilier et accessoires de jardin,Mobilier
10437,img_10437,2060,1560,Décoration,Mobilier
10439,img_10439,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
10442,img_10442,2585,2583,Outillage de jardin,Piscine et accessoires
10448,img_10448,1280,1300,Jouets enfant,Modélisme
10449,img_10449,2583,2060,Piscine et accessoires,Décoration
10451,img_10451,1320,1920,Puériculture,Linge de maison
10458,img_10458,2280,1300,Journaux et revues occasion,Modélisme
10462,img_10462,1140,1280,Objets pop culture,Jouets enfant
10472,img_10472,1281,1300,Jeux enfant,Modélisme
10476,img_10476,2582,1560,Mobilier et accessoires de jardin,Mobilier
10480,img_10480,2060,1920,Décoration,Linge de maison
10482,img_10482,2280,1140,Journaux et revues occasion,Objets pop culture
10484,img_10484,2060,1560,Décoration,Mobilier
10485,img_10485,1302,1280,Jeux et accessoires de plein air,Jouets enfant
10486,img_10486,1320,1920,Puériculture,Linge de maison
10487,img_10487,1560,1920,Mobilier,Linge de maison
10488,img_10488,2280,10,Journaux et revues occasion,Livres occasion
10492,img_10492,1302,2060,Jeux et accessoires de plein air,Décoration
10495,img_10495,1140,2403,Objets pop culture,Lots livres et magazines
10496,img_10496,1920,1560,Linge de maison,Mobilier
10502,img_10502,2905,10,Jeux PC en téléchargement,Livres occasion
10506,img_10506,2585,2060,Outillage de jardin,Décoration
10507,img_10507,2583,2585,Piscine et accessoires,Outillage de jardin
10512,img_10512,2280,10,Journaux et revues occasion,Livres occasion
10514,img_10514,2705,10,Livres neufs,Livres occasion
10519,img_10519,2060,1560,Décoration,Mobilier
10527,img_10527,1140,2462,Objets pop culture,Console et Jeux vidéos occasion
10528,img_10528,1320,1560,Puériculture,Mobilier
10530,img_10530,50,1300,Accessoires gaming,Modélisme
10534,img_10534,1920,1560,Linge de maison,Mobilier
10536,img_10536,2280,2522,Journaux et revues occasion,Fournitures papeterie
10537,img_10537,1280,1300,Jouets enfant,Modélisme
10538,img_10538,2582,2585,Mobilier et accessoires de jardin,Outillage de jardin
10545,img_10545,50,40,Accessoires gaming,Jeux consoles neuf
10546,img_10546,2462,50,Console et Jeux vidéos occasion,Accessoires gaming
10548,img_10548,1140,1160,Objets pop culture,Cartes de jeux
10549,img_10549,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
10553,img_10553,2462,2522,Console et Jeux vidéos occasion,Fournitures papeterie
10555,img_10555,1920,2585,Linge de maison,Outillage de jardin
10557,img_10557,1300,1280,Modélisme,Jouets enfant
10558,img_10558,1280,1140,Jouets enfant,Objets pop culture
10562,img_10562,2585,1560,Outillage de jardin,Mobilier
10563,img_10563,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
10565,img_10565,1140,1160,Objets pop culture,Cartes de jeux
10566,img_10566,2522,2583,Fournitures papeterie,Piscine et accessoires
10572,img_10572,2585,1302,Outillage de jardin,Jeux et accessoires de plein air
10577,img_10577,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
10587,img_10587,2462,2403,Console et Jeux vidéos occasion,Lots livres et magazines
10588,img_10588,1300,1280,Modélisme,Jouets enfant
10590,img_10590,2705,2403,Livres neufs,Lots livres et magazines
10601,img_10601,50,1280,Accessoires gaming,Jouets enfant
10604,img_10604,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
10608,img_10608,2280,2403,Journaux et revues occasion,Lots livres et magazines
10616,img_10616,2905,1320,Jeux PC en téléchargement,Puériculture
10617,img_10617,1320,2583,Puériculture,Piscine et accessoires
10618,img_10618,1320,1280,Puériculture,Jouets enfant
10619,img_10619,1180,1281,Jeux de rôle et figurines,Jeux enfant
10620,img_10620,1281,2582,Jeux enfant,Mobilier et accessoires de jardin
10625,img_10625,1302,1920,Jeux et accessoires de plein air,Linge de maison
10629,img_10629,2522,2583,Fournitures papeterie,Piscine et accessoires
10630,img_10630,10,2403,Livres occasion,Lots livres et magazines
10634,img_10634,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
10635,img_10635,1180,2280,Jeux de rôle et figurines,Journaux et revues occasion
10636,img_10636,50,40,Accessoires gaming,Jeux consoles neuf
10637,img_10637,1302,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
10643,img_10643,2522,2585,Fournitures papeterie,Outillage de jardin
10645,img_10645,2060,1560,Décoration,Mobilier
10646,img_10646,1300,40,Modélisme,Jeux consoles neuf
10650,img_10650,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
10652,img_10652,1320,2583,Puériculture,Piscine et accessoires
10655,img_10655,1940,1320,Épicerie,Puériculture
10656,img_10656,2585,1302,Outillage de jardin,Jeux et accessoires de plein air
10659,img_10659,1140,1280,Objets pop culture,Jouets enfant
10660,img_10660,1560,2582,Mobilier,Mobilier et accessoires de jardin
10666,img_10666,1281,1280,Jeux enfant,Jouets enfant
10684,img_10684,2280,2403,Journaux et revues occasion,Lots livres et magazines
10685,img_10685,2522,2403,Fournitures papeterie,Lots livres et magazines
10686,img_10686,1281,2582,Jeux enfant,Mobilier et accessoires de jardin
10687,img_10687,2582,1280,Mobilier et accessoires de jardin,Jouets enfant
10688,img_10688,2280,10,Journaux et revues occasion,Livres occasion
10689,img_10689,2522,2403,Fournitures papeterie,Lots livres et magazines
10691,img_10691,2585,1560,Outillage de jardin,Mobilier
10693,img_10693,1560,2060,Mobilier,Décoration
10695,img_10695,1280,1281,Jouets enfant,Jeux enfant
10698,img_10698,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
10700,img_10700,2403,2280,Lots livres et magazines,Journaux et revues occasion
10701,img_10701,2522,10,Fournitures papeterie,Livres occasion
10703,img_10703,2522,2060,Fournitures papeterie,Décoration
10705,img_10705,60,1281,Consoles de jeux,Jeux enfant
10707,img_10707,40,2280,Jeux consoles neuf,Journaux et revues occasion
10708,img_10708,2060,1920,Décoration,Linge de maison
10713,img_10713,2583,2582,Piscine et accessoires,Mobilier et accessoires de jardin
10715,img_10715,2582,1280,Mobilier et accessoires de jardin,Jouets enfant
10717,img_10717,2462,2403,Console et Jeux vidéos occasion,Lots livres et magazines
10718,img_10718,1920,2060,Linge de maison,Décoration
10724,img_10724,10,2705,Livres occasion,Livres neufs
10726,img_10726,40,1281,Jeux consoles neuf,Jeux enfant
10727,img_10727,1281,1301,Jeux enfant,Lingerie enfant et jeu de bar
10728,img_10728,2280,2403,Journaux et revues occasion,Lots livres et magazines
10732,img_10732,2585,1301,Outillage de jardin,Lingerie enfant et jeu de bar
10734,img_10734,1280,1300,Jouets enfant,Modélisme
10736,img_10736,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
10742,img_10742,2403,2280,Lots livres et magazines,Journaux et revues occasion
10747,img_10747,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
10750,img_10750,50,1280,Accessoires gaming,Jouets enfant
10754,img_10754,1281,1280,Jeux enfant,Jouets enfant
10765,img_10765,2582,1920,Mobilier et accessoires de jardin,Linge de maison
10769,img_10769,2403,2060,Lots livres et magazines,Décoration
10773,img_10773,1320,2060,Puériculture,Décoration
10774,img_10774,1560,1280,Mobilier,Jouets enfant
10777,img_10777,1560,2582,Mobilier,Mobilier et accessoires de jardin
10785,img_10785,2582,2060,Mobilier et accessoires de jardin,Décoration
10786,img_10786,1300,1280,Modélisme,Jouets enfant
10793,img_10793,10,2522,Livres occasion,Fournitures papeterie
10800,img_10800,2585,1920,Outillage de jardin,Linge de maison
10801,img_10801,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
10803,img_10803,2462,40,Console et Jeux vidéos occasion,Jeux consoles neuf
10804,img_10804,1302,1320,Jeux et accessoires de plein air,Puériculture
10807,img_10807,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
10810,img_10810,2060,2522,Décoration,Fournitures papeterie
10811,img_10811,1281,1320,Jeux enfant,Puériculture
10812,img_10812,2280,1920,Journaux et revues occasion,Linge de maison
10816,img_10816,1560,2060,Mobilier,Décoration
10818,img_10818,1140,1180,Objets pop culture,Jeux de rôle et figurines
10822,img_10822,1300,2582,Modélisme,Mobilier et accessoires de jardin
10823,img_10823,1920,1560,Linge de maison,Mobilier
10825,img_10825,2280,10,Journaux et revues occasion,Livres occasion
10826,img_10826,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
10827,img_10827,2705,10,Livres neufs,Livres occasion
10829,img_10829,1300,40,Modélisme,Jeux consoles neuf
10830,img_10830,2060,1560,Décoration,Mobilier
10836,img_10836,1280,1180,Jouets enfant,Jeux de rôle et figurines
10852,img_10852,1300,2583,Modélisme,Piscine et accessoires
10853,img_10853,2585,2220,Outillage de jardin,Animalerie
10854,img_10854,1140,2522,Objets pop culture,Fournitures papeterie
10856,img_10856,2280,2705,Journaux et revues occasion,Livres neufs
10858,img_10858,1920,1560,Linge de maison,Mobilier
10861,img_10861,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
10866,img_10866,2060,1320,Décoration,Puériculture
10867,img_10867,1281,2280,Jeux enfant,Journaux et revues occasion
10877,img_10877,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
10879,img_10879,1300,1280,Modélisme,Jouets enfant
10880,img_10880,2585,2583,Outillage de jardin,Piscine et accessoires
10886,img_10886,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
10887,img_10887,10,2280,Livres occasion,Journaux et revues occasion
10894,img_10894,2280,2403,Journaux et revues occasion,Lots livres et magazines
10895,img_10895,1280,1281,Jouets enfant,Jeux enfant
10897,img_10897,1302,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
10900,img_10900,50,2220,Accessoires gaming,Animalerie
10906,img_10906,2582,1560,Mobilier et accessoires de jardin,Mobilier
10907,img_10907,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
10911,img_10911,10,2705,Livres occasion,Livres neufs
10915,img_10915,1281,2403,Jeux enfant,Lots livres et magazines
10920,img_10920,1281,1940,Jeux enfant,Épicerie
10922,img_10922,1301,2582,Lingerie enfant et jeu de bar,Mobilier et accessoires de jardin
10925,img_10925,10,2583,Livres occasion,Piscine et accessoires
10930,img_10930,1140,2060,Objets pop culture,Décoration
10932,img_10932,10,2403,Livres occasion,Lots livres et magazines
10934,img_10934,2582,1920,Mobilier et accessoires de jardin,Linge de maison
10936,img_10936,1180,1140,Jeux de rôle et figurines,Objets pop culture
10938,img_10938,1300,1280,Modélisme,Jouets enfant
10939,img_10939,2705,40,Livres neufs,Jeux consoles neuf
10940,img_10940,10,2403,Livres occasion,Lots livres et magazines
10942,img_10942,1281,1280,Jeux enfant,Jouets enfant
10944,img_10944,1281,1280,Jeux enfant,Jouets enfant
10947,img_10947,2705,2403,Livres neufs,Lots livres et magazines
10948,img_10948,2585,2060,Outillage de jardin,Décoration
10949,img_10949,1180,2403,Jeux de rôle et figurines,Lots livres et magazines
10950,img_10950,1320,2060,Puériculture,Décoration
10951,img_10951,1302,2060,Jeux et accessoires de plein air,Décoration
10952,img_10952,1300,1280,Modélisme,Jouets enfant
10956,img_10956,1302,2220,Jeux et accessoires de plein air,Animalerie
10958,img_10958,2280,2705,Journaux et revues occasion,Livres neufs
10962,img_10962,2705,10,Livres neufs,Livres occasion
10963,img_10963,1160,1140,Cartes de jeux,Objets pop culture
10964,img_10964,1280,1920,Jouets enfant,Linge de maison
10966,img_10966,1302,1560,Jeux et accessoires de plein air,Mobilier
10970,img_10970,60,1300,Consoles de jeux,Modélisme
10972,img_10972,2060,1320,Décoration,Puériculture
10973,img_10973,50,2522,Accessoires gaming,Fournitures papeterie
10978,img_10978,1920,2060,Linge de maison,Décoration
10981,img_10981,2582,1560,Mobilier et accessoires de jardin,Mobilier
10983,img_10983,1560,2060,Mobilier,Décoration
10984,img_10984,1300,1280,Modélisme,Jouets enfant
10987,img_10987,2403,2280,Lots livres et magazines,Journaux et revues occasion
10990,img_10990,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
10994,img_10994,50,1300,Accessoires gaming,Modélisme
10995,img_10995,1302,1280,Jeux et accessoires de plein air,Jouets enfant
10996,img_10996,1302,1281,Jeux et accessoires de plein air,Jeux enfant
10998,img_10998,50,2585,Accessoires gaming,Outillage de jardin
10999,img_10999,1301,2060,Lingerie enfant et jeu de bar,Décoration
11001,img_11001,1302,1281,Jeux et accessoires de plein air,Jeux enfant
11005,img_11005,1140,2583,Objets pop culture,Piscine et accessoires
11006,img_11006,1280,2060,Jouets enfant,Décoration
11010,img_11010,2522,2462,Fournitures papeterie,Console et Jeux vidéos occasion
11013,img_11013,1560,2585,Mobilier,Outillage de jardin
11028,img_11028,1302,40,Jeux et accessoires de plein air,Jeux consoles neuf
11032,img_11032,10,2403,Livres occasion,Lots livres et magazines
11035,img_11035,50,1180,Accessoires gaming,Jeux de rôle et figurines
11037,img_11037,2582,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
11040,img_11040,2585,2060,Outillage de jardin,Décoration
11043,img_11043,1280,1300,Jouets enfant,Modélisme
11044,img_11044,1940,2583,Épicerie,Piscine et accessoires
11046,img_11046,1302,1940,Jeux et accessoires de plein air,Épicerie
11048,img_11048,10,2280,Livres occasion,Journaux et revues occasion
11050,img_11050,1281,2522,Jeux enfant,Fournitures papeterie
11052,img_11052,1281,1302,Jeux enfant,Jeux et accessoires de plein air
11059,img_11059,2060,2583,Décoration,Piscine et accessoires
11060,img_11060,2585,2583,Outillage de jardin,Piscine et accessoires
11061,img_11061,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
11066,img_11066,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
11068,img_11068,2582,2060,Mobilier et accessoires de jardin,Décoration
11073,img_11073,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
11079,img_11079,1320,2220,Puériculture,Animalerie
11080,img_11080,1301,1940,Lingerie enfant et jeu de bar,Épicerie
11083,img_11083,1320,2060,Puériculture,Décoration
11086,img_11086,1280,1300,Jouets enfant,Modélisme
11088,img_11088,1302,1320,Jeux et accessoires de plein air,Puériculture
11090,img_11090,2060,1560,Décoration,Mobilier
11097,img_11097,1920,2060,Linge de maison,Décoration
11100,img_11100,10,2280,Livres occasion,Journaux et revues occasion
11104,img_11104,2583,1300,Piscine et accessoires,Modélisme
11107,img_11107,10,2280,Livres occasion,Journaux et revues occasion
11113,img_11113,2060,2522,Décoration,Fournitures papeterie
11114,img_11114,1940,1300,Épicerie,Modélisme
11116,img_11116,2582,1920,Mobilier et accessoires de jardin,Linge de maison
11128,img_11128,1300,1280,Modélisme,Jouets enfant
11130,img_11130,40,1140,Jeux consoles neuf,Objets pop culture
11131,img_11131,1160,2403,Cartes de jeux,Lots livres et magazines
11133,img_11133,1320,1280,Puériculture,Jouets enfant
11136,img_11136,2220,2583,Animalerie,Piscine et accessoires
11138,img_11138,50,40,Accessoires gaming,Jeux consoles neuf
11140,img_11140,50,1302,Accessoires gaming,Jeux et accessoires de plein air
11141,img_11141,1280,2585,Jouets enfant,Outillage de jardin
11143,img_11143,1300,2220,Modélisme,Animalerie
11145,img_11145,1301,1302,Lingerie enfant et jeu de bar,Jeux et accessoires de plein air
11148,img_11148,2583,2060,Piscine et accessoires,Décoration
11149,img_11149,50,1560,Accessoires gaming,Mobilier
11151,img_11151,2705,2280,Livres neufs,Journaux et revues occasion
11155,img_11155,1920,2060,Linge de maison,Décoration
11156,img_11156,2280,2705,Journaux et revues occasion,Livres neufs
11157,img_11157,1300,2585,Modélisme,Outillage de jardin
11160,img_11160,1281,10,Jeux enfant,Livres occasion
11163,img_11163,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
11164,img_11164,50,1300,Accessoires gaming,Modélisme
